"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Less than $15,000","Household Income","476","34.2","31.2","37.4","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","INCOME1","CAT6","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Less than $15,000","Household Income","878","65.8","62.6","68.8","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","INCOME1","CAT6","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Overall","Overall","2,354","23.9","22.9","25.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","BO1","CAT1","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Overall","Overall","7,668","76.1","75.0","77.1","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","BO1","CAT1","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","8",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS06","TOPIC60","06","RACE03","CAT4","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","64","85.6","72.4","98.7","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE03","CAT4","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Asian, non-Hispanic","Race/Ethnicity","146","18.5","15.2","21.8","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE04","CAT4","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Asian, non-Hispanic","Race/Ethnicity","632","81.5","78.2","84.8","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE04","CAT4","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Black, non-Hispanic","Race/Ethnicity","129","24.0","19.5","28.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE02","CAT4","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Black, non-Hispanic","Race/Ethnicity","378","76.0","71.4","80.5","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE02","CAT4","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Hispanic","Race/Ethnicity","1,277","36.8","34.8","38.7","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE08","CAT4","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Hispanic","Race/Ethnicity","2,135","63.2","61.3","65.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE08","CAT4","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Multiracial, non-Hispanic","Race/Ethnicity","34","15.2","9.6","20.7","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE07","CAT4","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Multiracial, non-Hispanic","Race/Ethnicity","190","84.8","79.3","90.4","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE07","CAT4","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","6",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS06","TOPIC60","06","RACE05","CAT4","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","21",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS06","TOPIC60","06","RACE05","CAT4","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Other, non-Hispanic","Race/Ethnicity","23","16.8","7.8","25.7","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE06","CAT4","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Other, non-Hispanic","Race/Ethnicity","114","83.2","74.3","92.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE06","CAT4","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","White, non-Hispanic","Race/Ethnicity","731","15.3","14.0","16.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE01","CAT4","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","White, non-Hispanic","Race/Ethnicity","4,134","84.7","83.4","86.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","RACE01","CAT4","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Female","Sex","987","20.3","18.8","21.8","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","SEX2","CAT2","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Female","Sex","3,975","79.7","78.2","81.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","SEX2","CAT2","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Male","Sex","1,367","27.7","26.1","29.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","SEX1","CAT2","_VEGLT1A","RESP078","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Male","Sex","3,693","72.3","70.8","73.9","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","SEX1","CAT2","_VEGLT1A","RESP077","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","18-24","Age Group","714","70.5","66.8","74.1","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE01","CAT3","_PASTAE2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","18-24","Age Group","297","29.5","25.9","33.2","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE01","CAT3","_PASTAE2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","25-34","Age Group","1,269","77.9","75.3","80.5","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE02","CAT3","_PASTAE2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","25-34","Age Group","370","22.1","19.5","24.7","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE02","CAT3","_PASTAE2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","35-44","Age Group","1,200","79.8","77.4","82.2","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE03","CAT3","_PASTAE2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","35-44","Age Group","320","20.2","17.8","22.6","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE03","CAT3","_PASTAE2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","45-54","Age Group","1,237","78.2","75.5","80.8","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE04","CAT3","_PASTAE2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","45-54","Age Group","358","21.8","19.2","24.5","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE04","CAT3","_PASTAE2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","55-64","Age Group","1,420","77.8","75.0","80.5","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE05","CAT3","_PASTAE2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2019","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","55-64","Age Group","399","22.2","19.5","25.0","1","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE05","CAT3","_PASTAE2","RESP046","    (37.63864012300047, -120.99999953799971)"
